"","test_base.user_id","test_base.days_active","test_base.greater_than"
"2319","H91F48-ZSHL36-1RVCSF",3,"0"
"2320","LF9QMW-C469LF-YML1HF",3,"1"
"2321","62USYD-Y4RS2Z-SGHLMN",2,"0"
"2322","F85H6J-4HTBFO-Q52SA3",3,"0"
"2323","54O0EU-CDMHUZ-7ZJALK",4,"1"
"2324","TON57I-YC48PR-5Y7VSB",3,"1"
"2325","HSTD8O-Y2VORB-29LXTM",5,"0"
"2326","NUMIKA-XKIPU0-ATSH9L",3,"1"
"2327","OV1XCZ-UGCRVB-7BDZPL",5,"1"
"2328","0HZ5TK-DK4TLS-PXUHFK",3,"1"
"2329","21O6K7-DGWF79-ZT6YLD",3,"1"
"2330","VO2EYL-FHKIX5-25X3ZW",2,"0"
"2331","JAO0XU-VGF93Q-D0IYH2",4,"1"
"2332","Y0U8M2-BV1KOR-SZ795V",3,"1"
"2333","F4TRC2-B8U7HG-PB3QS5",4,"1"
"2334","W1CD4N-KCU9JM-SR21EU",2,"1"
"2335","Q93GRO-WRDXS1-KXJOL7",4,"1"
"2336","W5URVZ-ZA8RG2-67HN5X",3,"1"
"2337","F61QPZ-SZ8BPJ-PUV8RB",4,"1"
"2338","M7YTED-G03UR5-LWKZEG",4,"1"
"2339","MLV5G3-4G39KW-IQ5RMY",3,"1"
"2340","DYL0F7-U1ZELR-4072DL",3,"1"
"2341","39SICU-K21XC0-RLOUFJ",2,"1"
"2342","DPCRB0-R7YT1C-AK8FNB",4,"1"
"2343","4R6D9I-TDS1F6-7JOLKX",3,"0"
"2344","ZW6BEK-J65GAF-2W096V",3,"1"
"2345","KA8502-FVAIM3-ZHCQFV",4,"1"
"2346","XUKJW3-MFZDY7-3V82UW",5,"1"
"2347","M4J2XK-6MQT3V-H8SWI0",3,"1"
"2348","MO063D-UYC285-GP9Y6O",2,"0"
"2349","153JU9-4SMX83-WUPBQM",3,"1"
"2350","M0OPY5-T8GD1K-VM9LR0",4,"1"
"2351","J86ELK-SZM1J4-J31FX4",3,"1"
"2352","1U4Y97-WZBMDR-1FV0N5",3,"1"
"2353","4VT5FB-5MLFCK-S1Q7M2",5,"1"
"2354","VXC2ZG-6DSHAK-0NFU5Z",4,"1"
"2355","HCZ0XJ-Y2TNDH-UZQEDJ",2,"1"
"2356","RF5UN8-RUC3IS-KAIYBG",2,"0"
"2357","29N1ZO-NY0KM7-DGATCJ",4,"1"
"2358","QD9BK2-9VEQSZ-UY10MW",5,"1"
"2359","A1CP7Y-R8A7O2-7UDLPQ",4,"1"
"2360","Y1UH54-ODE741-A7HL0Y",2,"0"
"2361","6XQNTM-LSW15H-MD8OBC",4,"1"
"2362","UJL1O8-W0C6HZ-SMQ7OP",3,"0"
"2363","2G5CEP-217BT5-PTZIQB",2,"0"
"2364","HDZ64Y-IFZDR8-CO7Y3R",2,"1"
"2365","IFARH1-M53JLR-I7HYMU",2,"0"
"2366","FRKPZE-1GC3SK-D3B9QZ",2,"0"
"2367","M26N79-V5KR9F-R14BSE",3,"1"
"2368","29YQF5-SITPN5-MBQXE3",3,"1"
"2369","OD3RT6-9YV8RH-L4E1X6",4,"1"
"2370","3LPC1E-3EGPHO-Y4W05I",4,"1"
"2371","PM254Y-4JY0RK-G65JSK",4,"1"
"2372","CD4WNH-D2BTGE-KRAM1X",4,"1"
"2373","WGAK51-M1OBGW-CVBG7L",2,"1"
"2374","ZXLCN3-3QPCXJ-R8ENZI",4,"1"
"2375","726GOJ-DEC536-E8SZC5",3,"1"
"2376","U9EIB4-4PRV61-ITRK95",3,"1"
"2377","4M0Z2C-A4EOSK-4OT8EU",4,"1"
"2378","547NHX-RIGX85-4C0M6F",2,"0"
"2379","U12NDM-IV64CN-V2MZ8C",2,"0"
"2380","LQ4TAU-2P4UGZ-K2CWHG",5,"1"
"2381","384SXE-LW7K1G-L9QGNM",4,"1"
"2382","6793EW-63DJUM-MIJBYK",2,"0"
"2383","YIX8BA-9NOARS-86VIR9",4,"1"
"2384","D24IEK-V2WLUJ-AYRKV9",3,"1"
"2385","IVNLYP-A2RJ97-HQTGPJ",2,"0"
"2386","LWXS50-3DH7V1-5DVKAJ",3,"1"
"2387","9RX3MA-N3LH10-FONQ73",2,"0"
"2388","CWNXQO-SR7QK1-1F6R5J",2,"0"
"2389","B02ZLC-OUQJ09-04BCYV",4,"1"
"2390","ALM390-QNAG6F-7GX3DR",3,"0"
"2391","AS9W1F-PN7QBH-GIC2Q3",2,"1"
"2392","Z95S6B-EVTXWS-6AEDLF",3,"1"
"2393","OHFG90-QP8URY-YLV0E1",4,"1"
"2394","DTBMPW-M2YN8K-Q1I402",3,"1"
"2395","T53XZ9-PAFM8K-MEHALQ",4,"1"
"2396","R7UW0H-O869AL-IG2W83",3,"1"
"2397","7H1G90-23X8WC-8SBLG2",3,"1"
"2398","UZR7PL-34D5A0-F31NXL",3,"1"
"2399","4M53ZH-9AWHRF-GBS3UR",5,"1"
"2400","D7EOCK-56JV48-MV60DQ",3,"1"
"2401","IKPBQG-PHBRU2-EH7PZ5",2,"1"
"2402","N620S8-6I2X98-Y98EHB",2,"0"
"2403","FCXNSV-SBIEGN-J19YZM",2,"0"
"2404","ADUPNW-HKLIPF-8ICBW9",2,"0"
"2405","5XPGVM-RZJWDN-UVX0I2",3,"1"
"2406","VXMWL8-SL05RP-AZNXYJ",5,"1"
"2407","HFTS8R-GNO82Y-RW8MU3",2,"1"
"2408","JB0C3W-MYF7NS-JDY5A6",3,"1"
"2409","3S5TKV-XZ7WVD-2KM3JR",3,"1"
"2410","PZ94LY-89NRGV-8KD4SG",2,"0"
"2411","D860VA-EG48BM-HBL7GJ",2,"0"
"2412","2T57VH-AQ3X9G-YP3CWX",2,"0"
"2413","JSOKB2-CGEDO5-I7S5ZK",4,"1"
"2414","0Y78MQ-R3WVZT-FX3A62",2,"0"
"2415","OMH3LF-X5VJ6I-H9PVST",5,"1"
"2416","JCHGXW-7QY6VL-PSHNC9",2,"1"
"2417","KA14BL-LFD7X6-IN8C1B",4,"1"
"2418","LWY7UM-OLW6I8-KQI4S5",2,"0"
"2419","VJC6TN-TUSZK7-LZTYXC",4,"1"
"2420","CTH1XB-64UO8Y-4VXCQJ",4,"1"
"2421","YVF5IK-5CAWI3-YM5KQ2",3,"1"
"2422","FAQCVX-EHVS3W-PFJ74U",4,"1"
"2423","8LJXGD-XTV7NS-BXJREF",4,"1"
"2424","LX4UDK-9BRQ74-RDY7IW",3,"1"
"2425","M2N564-C1E7QU-P1EBV5",2,"0"
"2426","CX21K8-LUIW75-WEYMBG",4,"1"
"2427","E80MIO-DH59XL-18DCOA",4,"1"
"2428","60H8CW-5MK0TS-MDHENR",3,"1"
"2429","LEYXN8-SRYEAV-ICBGAF",3,"0"
"2430","P7JC3L-TA04Z2-6P7I4Q",3,"1"
"2431","35OEZC-Z8GPUS-CS8ORX",4,"1"
"2432","M0JWU5-0CFU7S-QNR7SO",5,"1"
"2433","ASQNTV-HBFD5Y-0UD3O9",3,"0"
"2434","L3VGRB-CJN5QR-SG7VDL",4,"1"
"2435","Q9C2VS-OB9ALD-OP6LSR",4,"1"
"2436","IM9QPN-V48LX3-1TOD2L",2,"0"
"2437","8Q73CT-GPS4AL-0CEQ1I",2,"0"
"2438","KDEVX4-C2K60H-UITXK2",3,"1"
"2439","VR8P3E-7CV5M8-C8T70H",3,"1"
"2440","H8X9ZI-RK9YUP-HCYPAS",2,"0"
"2441","IB45YV-XS87I6-VJW2P4",3,"1"
"2442","TOQA7S-19P4UC-6V84YX",2,"1"
"2443","4XMYI9-EAPV6Y-O5S2FE",3,"1"
"2444","DH24Z0-J4F9BW-BX1PDG",3,"1"
"2445","PRYLC6-15D4GN-JGA6I4",3,"1"
"2446","ODWPK9-6UD8GJ-HS5IM2",5,"1"
"2447","X0N4RJ-3XA6RH-ND6ZS8",4,"1"
"2448","4BUZ3A-6LO1SB-3VSG2A",3,"1"
"2449","V165BL-YXMWF9-TU0WF5",5,"1"
"2450","Z5MNOT-PG7SMJ-SXLGHD",3,"1"
"2451","I89UHK-M7KHE3-UK4ZS6",4,"1"
"2452","1M9U24-06MLTE-P75SOE",3,"1"
"2453","Z82WNV-68QPHM-YP7I9B",3,"1"
"2454","DAFHWQ-BKN10X-TK0JCF",3,"0"
"2455","5TQH08-2B1TGA-IMCP1B",2,"0"
"2456","NM8LS3-5R1YJF-HDX9WV",3,"1"
"2457","4YXRJ0-HQK9RO-M3Q217",4,"1"
"2458","5KIQ79-N4KHUI-8Y7DIW",3,"1"
"2459","87WGJY-X81UGJ-IYKCES",2,"1"
"2460","E9MQLR-J19764-48QR2J",4,"1"
"2461","UDXNAF-IPS0LW-VLQNXP",4,"1"
"2462","J3UEQS-CSBHER-0NA75B",3,"1"
"2463","U8P27J-T8SKNM-8B2OKE",3,"1"
"2464","VUTD5O-4IPRON-UJIG40",4,"0"
"2465","AUEC6T-WSLZ3Y-IGWSKC",3,"1"
"2466","M5J8YI-BMI38N-OYZ31A",3,"1"
"2467","C8B3UP-P4TQYJ-P0Y64U",3,"0"
"2468","NGUP68-Q5SDHK-BOVQ7G",4,"1"
"2469","8BODNM-MOJIE3-6OJFYE",3,"1"
"2470","BWI4S3-753DFV-SU62NZ",2,"0"
"2471","1KDM2A-JHNQ01-X1O3SB",2,"0"
"2472","N6ILP9-L5C96E-1LCM2R",2,"0"
"2473","Z4GQW0-VZK3JN-FQB9GX",3,"1"
"2474","8KTB4M-AG15OQ-YFBZL9",5,"1"
"2475","57O3BG-KL3X95-F3G42H",3,"1"
"2476","CNQ76M-VHP5DY-QV5706",2,"0"
"2477","M3E46S-P2AYF7-HCS2O6",3,"1"
"2478","AWRSH2-I9F0MH-2GBMZD",4,"1"
"2479","980YR5-QFI9NV-W83QTU",3,"1"
"2480","OQS1U0-FMK4GB-3NO56T",2,"0"
"2481","A4L09B-5R7V3K-OBS7MQ",3,"1"
"2482","5ZSBEP-OGBYF3-OJLFE8",3,"1"
"2483","LH8D7X-8GNXOS-ZIV79F",3,"1"
"2484","948USE-RH8YWI-MHN3IG",2,"0"
"2485","TZ1RB5-0FICY5-JZURTO",3,"0"
"2486","EZTOF6-AVX3YT-YWC60K",3,"1"
"2487","89G1XA-UASR8N-LWJO46",5,"1"
"2488","8AG1X3-O5E8QP-J3HF0Z",3,"0"
"2489","YCO584-3CJG65-OSW9M6",2,"0"
"2490","X6DJ4H-TCZINO-1NI8LQ",4,"1"
"2491","XAVOT8-U2P94Y-ZHXDA8",3,"1"
"2492","YSGTC5-F8B2UM-2ILWSB",5,"1"
"2493","ZHA023-O8FICV-6G2QL0",2,"0"
"2494","PSVZH5-J2QILF-WEC6A2",2,"0"
"2495","9ZLUVW-F9B48Q-Z9AT5Q",5,"1"
"2496","ASKWO5-KF6XPE-SLQMYZ",3,"1"
"2497","UTR2XP-C8JVOA-X4YOIE",2,"0"
"2498","KT8L97-28M9I3-KPRONW",3,"1"
"2499","2SLDAK-CFQ09G-SGQ716",4,"1"
"2500","X0MCU6-QNEI2X-LBYJPW",2,"0"
"2501","8S0RYT-0JAIPM-8PSB73",2,"0"
"2502","KX5GZ9-F2V75H-71MPKG",5,"1"
"2503","50LAIQ-HL7QI1-H3P4EY",4,"1"
"2504","XAMZGV-SWQ3UH-5834YZ",3,"1"
"2505","V940SF-ELRDAH-SO7LHR",3,"1"
"2506","M3Y4X8-4SOJ0R-01CJ62",5,"1"
"2507","HJSTAY-CBZVU1-M5JXWR",4,"1"
"2508","R9UP47-J01OZ6-19LYHB",3,"1"
"2509","KRS4X8-XBDKCP-YJKFX7",4,"1"
"2510","87G02Q-IJDWMT-M4IQPK",3,"1"
"2511","W253JU-AYVWID-UP7AER",3,"1"
"2512","N34TXF-ORUS28-8ODF4I",4,"1"
"2513","NFR47I-Y3XFKO-G8X53E",2,"0"
"2514","TN7QBA-J83RNL-WJZY74",2,"0"
"2515","TD0R2Q-ADRJCS-8GK7H3",5,"1"
"2516","N6ZUK9-41LFYX-59RCOB",3,"1"
"2517","E0UTC5-MCB3KX-ICWXHG",3,"1"
"2518","G671WY-XJK7H6-H5WRZL",4,"1"
"2519","H8X7ZI-O3F9EN-4PHAJL",4,"1"
"2520","VOF81G-WDP9VC-RN3OLI",3,"1"
"2521","8ULPO5-D21KGV-V85J4U",3,"1"
"2522","ULF1P7-DRITKG-LGN5HI",4,"1"
"2523","PDSEI7-DVA5H1-2I0N6D",2,"0"
"2524","LDO45K-SO4UR2-LBTSXE",3,"0"
"2525","XEY8BH-QRU90C-SK8QYB",3,"1"
"2526","6PN4ZW-01OEW6-32MFAZ",5,"1"
"2527","ECNO9D-Q28YEW-46SQZ7",5,"1"
"2528","ODJTZL-XVDRO1-SFBG6O",4,"1"
"2529","JRIQ1M-PMR8J5-R8UTWQ",5,"1"
"2530","T9HPUF-F719MN-WNEQPH",3,"0"
"2531","CTXVDR-36NWA1-EKM2BF",4,"1"
"2532","SDA1PC-JTBM5A-P5XBDK",3,"1"
"2533","6FDH90-8UBQIF-R5FG2E",3,"1"
"2534","V5D8JS-ZIV317-O9K7TY",2,"0"
"2535","NW592T-95IEYV-IC9KVY",5,"1"
"2536","0FQO35-EBSXJR-39ZRDC",2,"0"
"2537","KM45NW-1CXEB7-6F1WI8",5,"1"
"2538","V0A8JC-UVRHNK-OV5ME8",4,"1"
"2539","3R2ATI-YER391-XB8C0H",2,"0"
"2540","V7Q265-NJ0MVQ-YC95W2",5,"1"
"2541","VBG8EC-Y7VDSZ-RG6X4T",3,"1"
"2542","8241L5-0X1TKI-R18Q4G",3,"1"
"2543","SYOZQN-1W4RN3-KFDVML",3,"1"
"2544","2WTC5V-0WMDHK-BT5GPA",3,"1"
"2545","20987U-PO9SJF-D4O2SR",2,"0"
"2546","75O2SG-93VOWH-VRP716",6,"1"
"2547","UOHK0C-JNU4GC-10Y36H",2,"0"
"2548","K3NZ5A-EBW053-KTSYAP",3,"1"
"2549","6TKBG2-COQDHM-5QG6FI",3,"1"
"2550","GYO0JR-U4HSZE-GSZQM3",3,"1"
"2551","WUAHDB-ATNP5C-Y9B2G8",3,"0"
"2552","6WXAIZ-OUV9XW-73UIDW",3,"1"
"2553","6R473D-ATR4BE-MB3V2I",4,"1"
"2554","UV23TI-3LGM15-5PSBNZ",3,"1"
"2555","HZSMX1-WR84S9-G5LQKR",3,"1"
"2556","WKBPQV-0OENIU-PFGSEB",4,"1"
"2557","Z8REYH-5TVO1R-KO6W4D",2,"0"
"2558","3DA6GI-OF4I5W-BWH2TK",3,"1"
"2559","HMEUYQ-PM9X01-9GT7DB",3,"1"
"2560","7QTNWA-E4ZQDF-IROTJM",3,"1"
"2561","0HC534-2EPV0A-GAWL18",3,"1"
"2562","XP4H3D-I7EFVM-CTY048",2,"0"
"2563","F49ZXG-6XZQNF-R7LNUT",2,"1"
"2564","I853EM-FSPCID-2P1OUS",3,"1"
"2565","Z7UI0O-KGRHJX-G2S3AF",3,"1"
"2566","97COYW-KBIDXA-RAH2UK",5,"1"
"2567","PBUR1G-JUY0QV-APFJ3R",3,"0"
"2568","KZPRMH-YS2QBC-30ZRG6",2,"1"
"2569","G618Y2-5C4WNV-SOFJYB",2,"0"
"2570","J21C6T-JE0QI5-FHBEIQ",3,"1"
"2571","YO9TMG-DI85X6-AT0MN5",2,"0"
"2572","IYTQ81-EFG9VH-AM8EWL",2,"1"
"2573","RCWUPB-NVD7QZ-CERTSK",3,"1"
"2574","KYJPG9-LYK95U-RYIEJH",3,"0"
"2575","3T29JI-RWSHT2-P7ZOX0",3,"1"
"2576","AI2NYL-6KMR9N-OC25DT",5,"1"
"2577","KNT8XP-2ES69K-VIGXF6",4,"1"
"2578","LBG3JT-EZF8BP-JWLDBN",3,"1"
"2579","9E3HR4-WP0XKM-MW7KE6",3,"1"
"2580","JAKOCL-FD5J3Y-TY1E95",4,"1"
"2581","LK9MPQ-O5V47H-NS0FI8",5,"1"
"2582","CT91YU-WGSNUT-CAUXSZ",3,"1"
"2583","ZOQL9K-NOUYWJ-J30ZA9",3,"1"
"2584","YQWAVS-S30G5K-AMP69Y",4,"1"
"2585","PJ1YA3-6WBUCV-45JTSE",3,"1"
"2586","J3H45D-OIMP8K-3YMKHX",5,"1"
"2587","5JRNSF-SD4GQ0-UI0EQO",4,"1"
"2588","7FXUAQ-69HOFU-4MG7HV",2,"0"
"2589","IE46SB-B1W794-IRT2GV",5,"1"
"2590","K75NY8-45HNXM-MTYDQW",3,"1"
"2591","J3NKAU-QMD32A-M3DP72",3,"1"
"2592","RP05TD-P67OB0-DJE97A",3,"0"
"2593","V8TPXS-RI90OD-VCWUB1",3,"1"
"2594","DE16AC-ZS0XWK-OSPU96",3,"1"
"2595","2XRABM-POHY1Q-D8KJWR",5,"1"
"2596","QK9VX2-0JCLIN-28HKWU",4,"1"
"2597","PR1QIC-8WEGHL-WXUZ5Y",3,"0"
"2598","LTPWBQ-86LACQ-8BAI06",2,"0"
"2599","EZPB25-1384YZ-4RY7A0",3,"1"
"2600","Z2AGMJ-YA8H5K-ABDHVF",4,"1"
"2601","FPUJZ5-WKA6BP-WS2L9I",3,"1"
"2602","S70986-IQRL84-FZDRT6",3,"0"
"2603","U9SE02-1GMQ6A-2LMNPE",5,"1"
"2604","ZAB25J-E7BDVA-VCAHLS",3,"0"
"2605","OLXSCV-AYEZ6N-RMCW4D",4,"0"
"2606","EH2SBL-PUMF1Q-PVCQ8R",5,"1"
"2607","WHT150-ONDBIS-6N437C",3,"1"
"2608","RS1YOK-8Z15R0-5LN0XV",5,"1"
"2609","8RGFMV-5ILQR2-IOJ26V",3,"0"
"2610","AF9W0D-4579SM-FBLD7W",3,"1"
"2611","HXUOZR-UM3NJ6-7N3JZ4",4,"1"
"2612","OZFBD3-7NV25R-N8XTAD",4,"1"
"2613","4YGDEU-B6IJD8-ILAH6N",2,"0"
"2614","8CUY4E-WCGRE8-HGVUJL",4,"1"
"2615","5PK36C-OR56VU-FD4Y2A",3,"0"
"2616","RTKH97-OFX20S-1C9D25",2,"0"
"2617","TDP350-H6DMUE-MQA5KL",4,"1"
"2618","RJ9NZ1-Y6FMEN-PSY4L2",3,"1"
"2619","X2WS0E-EABQ9Z-B9EL81",3,"1"
"2620","E462YT-P40U9L-KTWJRO",2,"0"
"2621","1KHQRM-NX27GQ-3LJV17",3,"1"
"2622","L9BK7N-YUIB03-LK9UH2",2,"0"
"2623","THFCZ3-8N1MGE-D30W7Z",2,"0"
"2624","4B7W6R-TS7615-1E5VWB",2,"1"
"2625","B3GJW4-L5WDQ7-GJMSV3",4,"1"
"2626","3SEWPQ-B1CG4N-SNBQAG",5,"1"
"2627","S965R4-FB0AP3-390BDY",4,"1"
"2628","1SUMHN-VNAR92-6AHRQ3",4,"1"
"2629","Q567KL-GFPBYR-C471SI",2,"0"
"2630","PGEDMF-V8SHFZ-IHUC64",3,"1"
"2631","ADRQ8P-1D4PSX-8VZ7QT",4,"1"
"2632","P5OMSF-T034DO-L9AIZ5",4,"1"
"2633","PRDEGK-EXC1DL-MCTFGH",4,"1"
"2634","CQAD72-HR4BVQ-8UMGH2",3,"1"
"2635","EPZQ2V-QIHSUW-MVCR98",3,"1"
"2636","TP23S7-2TCGOU-PI09DR",4,"1"
"2637","CO3VWI-JDZGMN-YR21T5",3,"1"
"2638","HG68CD-WL28CH-H3ZRO4",4,"1"
"2639","Y1D8SU-GTV6PB-1G0MVC",2,"0"
"2640","O71I9J-AGZRJU-9TWD6N",3,"1"
"2641","LODI72-ABL8VI-8REQ5D",2,"0"
"2642","V3NMPY-WGTQA0-R6HBMF",4,"1"
"2643","6YRGM2-2DPH54-FWXNZU",3,"1"
"2644","18UQHF-OR6PT8-W0MZUT",3,"1"
"2645","DBW9MZ-OJI5QR-P2RLJC",3,"0"
"2646","ULF1WJ-GYT9Z4-4JPTU7",2,"1"
"2647","UA1LGT-CEJSW9-BFZU2W",3,"1"
"2648","TI1FM5-LQGDZ9-ADYN57",3,"1"
"2649","HUTBP1-RG2ZE9-6YZ945",3,"1"
"2650","D6XI1R-LNQRXM-YVFDE9",3,"1"
"2651","P3VMRZ-8A6B2P-WGHJ9F",3,"1"
"2652","8635IX-0F5ZMC-DE234F",4,"1"
"2653","DCT7K0-X10UWK-RTYO9G",5,"1"
"2654","YTS29X-QJW81Y-QWI8MT",3,"1"
"2655","U9G724-71JG0B-DCPRYE",2,"0"
"2656","VBAY32-2JWBX4-DFPHXG",3,"0"
"2657","FDLSPJ-FUKNHL-RMD5AB",3,"1"
"2658","3DY7TZ-0L3J8E-4TAE0J",5,"1"
"2659","UFXAI6-CI5JPE-5ABL2X",4,"1"
"2660","E4S6MQ-3HI2K5-Z3S089",5,"1"
"2661","F8S657-BK6IRL-XOC5Y3",4,"1"
"2662","LC5M0J-DK95SG-LM39JT",2,"0"
"2663","F9JQ4D-WEJHB0-S4KOXP",3,"0"
"2664","ROXM59-ZEFR48-J341U6",4,"0"
"2665","BYNXLT-C97SKA-DWYS9R",3,"1"
"2666","GISYWO-AQ6FE5-1C3IZ7",3,"1"
"2667","8LDVUM-HCMF34-OA2WFS",3,"1"
"2668","XDQP3R-IJQ2XK-ES2GT4",3,"1"
"2669","JS01VF-X2RHC4-M7P48Z",3,"1"
"2670","2TI1UW-3HM1QB-JI6FTE",2,"1"
"2671","KXP47A-5TC246-NAKQ5Z",3,"1"
"2672","A58VRT-9K2VZI-HEZONY",5,"1"
"2673","9WZ0UF-IVSWYJ-RHMJ65",3,"1"
"2674","MV8ST1-3V0DIY-PLXERV",4,"1"
"2675","2L4RK0-L4GJKW-LX1678",2,"0"
"2676","830HI7-M6C789-0693TG",3,"1"
"2677","P9RICW-3W4D5H-9OC2R4",6,"1"
"2678","I7WBZ3-KJRHX7-90L1I2",5,"1"
"2679","4ENX8U-8EKUA7-QUEXVR",5,"1"
"2680","SATWQV-ZIBOQT-WQ9TKU",4,"1"
"2681","C7KHZW-KUNACO-S3F9TI",5,"1"
"2682","8WSFVD-JTXL31-67KVBI",2,"0"
"2683","2Q1RIO-YP2T3J-J7UQ81",2,"0"
"2684","HCWGBQ-E7UZTO-9DL06Z",3,"1"
"2685","BOCQLT-1POLZQ-1DJVZW",2,"0"
"2686","Z6SU45-O5GXDA-GX398U",3,"1"
"2687","XYZ1P0-UF1BLZ-R36GZ9",2,"1"
"2688","5PSLWN-R8YZBQ-BHS1AL",3,"1"
"2689","R01OWC-U3Z9HK-BVSEN0",5,"1"
"2690","2CEMYT-9SXE1I-4DWFCY",5,"1"
"2691","09VAGI-4DQ8RE-P2HLGU",4,"1"
"2692","EG1NL0-5XIWZ7-BMGJ2C",4,"1"
"2693","WZYQA1-03Y7SV-BP49IQ",3,"1"
"2694","P6MID9-TX6C34-WOMR2X",5,"1"
"2695","U5RL0N-DLRHBG-46KEJR",3,"1"
"2696","YV7DOT-JWT4R2-KOUCE9",4,"1"
"2697","6FDH78-BD3C1V-CI6RD8",4,"1"
"2698","U9RABS-8HZYSI-1PR5TI",2,"0"
"2699","GTRB05-B1OF6T-ZAE4BN",2,"0"
"2700","QBMG4O-ADK6QX-IZJEQ8",3,"1"
"2701","K025A4-HNTG3B-C0182X",2,"0"
"2702","GU4XJI-4WJOC2-HCJP0T",2,"1"
"2703","UXENYJ-32KGFJ-HPF7GI",4,"1"
"2704","A1FMOW-KIP7BR-ZSKVQG",3,"0"
"2705","FXYSPN-9GVYJ3-6X5RAV",5,"1"
"2706","2F0SYT-7UD4OY-6CXNV8",3,"1"
"2707","AISXWN-MA91TW-6G7WJU",4,"1"
"2708","31GO06-RG6HLS-TPUS8E",2,"0"
"2709","FG9Z5J-5DXI24-B402AE",2,"0"
"2710","PHZ5M1-0KJNTV-5ADE4Z",3,"1"
"2711","IL6QUV-PZ78UR-ARZ9BX",4,"1"
"2712","8JTV3I-RQHB3L-JMHYUF",2,"0"
"2713","CR69ID-W2XDQV-OCHEV0",3,"1"
"2714","BHGYO2-N9I51U-1ERVWS",2,"0"
"2715","H3AJ7B-M1LZTY-T85ZEY",2,"0"
"2716","MHQ14K-KDNS51-PIMVZJ",4,"1"
"2717","3P01HE-HDWMBQ-PC90FM",3,"1"
"2718","G03ZPI-S2QTOI-4B61CF",5,"0"
"2719","B28YTF-XZ2JM5-HFK2OD",3,"1"
"2720","9Z2PNE-Q25TCD-PA8S2R",3,"1"
"2721","SINWZD-C3OT2L-5GTYZU",2,"0"
"2722","ZXJEQK-FXLS6C-RZ64PB",4,"1"
"2723","3TKL7J-GT8YN9-TS3D0W",3,"1"
"2724","ED9XCU-S28WIG-JENG4Q",3,"1"
"2725","6NUTPX-6NCXR4-XDCFHI",2,"0"
"2726","OC4MGV-CY0WHG-6IU7XQ",5,"0"
"2727","5EG8L1-DEY803-U8K6V3",5,"1"
"2728","D58VWN-2X7CLJ-GU468C",3,"1"
"2729","U6IXQ4-62BA84-VZJ1GK",2,"0"
"2730","12VJKC-Q54Y31-B958TG",4,"1"
"2731","GHVEN5-PW9BDE-X308YP",4,"1"
"2732","XDCI5H-AVE975-HDXNUB",4,"1"
"2733","SR6NU2-JN5PH7-R4FZ6T",2,"0"
"2734","CPSDZ6-MVEDC9-8S2NFI",2,"1"
"2735","C9GDOU-ASBDY2-CLWNFG",3,"1"
"2736","NZDY1L-ZBUDR9-UECR28",5,"1"
"2737","QGYJ4C-YMVTQI-QREAN9",4,"1"
"2738","NIT5JY-Z8GQUA-X9JUL6",3,"0"
"2739","758N2V-L57Z8Q-682CN1",2,"0"
"2740","T07BDX-ZLOAKR-MQ7VCO",2,"0"
"2741","6TP3UY-DLP59Y-NTZFEP",5,"1"
"2742","3BIO2W-YG08M6-N68DU3",4,"1"
"2743","3PJOCH-A0N2CX-U9G3OT",3,"1"
"2744","U4CK0H-Q058U9-1QXDA2",5,"1"
"2745","HV45ZY-UDSP5A-YR36CJ",5,"1"
"2746","IGV5P8-6CH9PO-1APT9D",3,"1"
"2747","NUKZQY-V7MR2U-D2ESPI",2,"0"
"2748","LIWASN-Z24TLX-MCUT7D",4,"1"
"2749","4UFL31-9TWBX6-FKSLPC",4,"1"
"2750","0XFAPS-1LMWOE-8ZPIM7",5,"1"
"2751","KXJI4A-RCSHPY-E10RYL",3,"1"
"2752","N1DVQB-CGPTAK-OQD07F",2,"0"
"2753","CTWKR9-3K6RD9-351GRZ",4,"1"
"2754","2WF87J-B4L85O-X6ANWH",3,"0"
"2755","912IJ3-UZOTNM-GS1BEY",3,"0"
"2756","OF6L37-984GKT-4QSGIN",3,"1"
"2757","RCSYU3-DYG3JM-2YPJF3",4,"1"
"2758","R4D7IH-NEP4FU-O6SD2Y",2,"0"
"2759","J1Z3TA-S5XGM1-NDP6LM",3,"0"
"2760","UIDZMX-4ATCNZ-5F3U0D",2,"0"
"2761","W0SO14-O54169-62A4OZ",4,"1"
"2762","KHO57A-D6YM0Z-X69D5V",4,"1"
"2763","W3DTEL-OVYB5Z-N1GQXV",5,"1"
"2764","Q2BFR7-O4XZ30-8WMNQ2",2,"0"
"2765","CXWB9Y-N9OK4C-A93K1G",3,"1"
"2766","P0SV2Q-LG2ETO-YCJRXD",4,"1"
"2767","G5JEUX-EYF4XH-VK1LHQ",6,"1"
"2768","65MASW-ABJ87S-GSBLJN",5,"1"
"2769","EH93AD-4O05EK-5Y02P1",3,"1"
"2770","EL0UMP-U46YNF-F1ZXGB",3,"1"
"2771","SUCZPT-7EIUXT-E94HTG",3,"1"
"2772","ZKTUIN-C5ZFIQ-64B7FV",3,"1"
"2773","W6NOHM-BGHW7F-D4U1CS",3,"1"
"2774","6HV2BQ-B32GLP-T0EQOD",2,"0"
"2775","FUBZY0-5NGBVP-PQ640Y",3,"1"
"2776","Y3WTBM-10E9AS-TVD486",3,"1"
